unique_id	pv_val	numb	SNV	expected
37431	0.389438392753	1	70	73.0527248479

347	0.0621733924285	19	32	42.2469633844

23718	0.995164844336	8	97	74.2842679947

23719	0.0578543960592	8	25	34.4728160513

23716	0.977069820983	8	147	124.718175043

23717	0.000306236323962	8	201	254.301169925

23714	0.0880166415103	8	117	132.957078821

11668	0.0298988824517	20	171	197.51945213

23712	0.992677674066	8	97	75.4931210887

23713	0.992842576737	8	54	38.5080094065

23710	0.999999432	8	328	248.15940525

23711	2.01465907621e-05	8	11	31.7500782877

27008	1.64651859409e-05	5	11	32.05136808

27009	0.0878444807123	5	57	68.5651348102

27006	0.999394107244	4	265	216.35738055

27007	0.99999953056	4	39	16.2366370983

27004	0.0497375209366	4	10	16.9734816873

27005	0.00839785420674	4	43	61.4176137166

27002	0.999672953888	5	953	852.257086239

27003	0.0397947322878	4	10	17.444356896

27000	0.00201930120434	5	19	35.289189227

27001	0.648659228141	5	85	82.1835194467

32589	0.999974930119	2	57	32.10531898

32588	1.62752547341e-05	2	94	141.026652046

32581	0.0439748550203	2	4	9.35970237232

32580	1.8781972419e-08	2	10	39.8048311944

32583	0.0233670057671	2	40	54.6909820235

32582	0.795646556472	2	53	47.8430601189

32585	0.59984437784	2	34	33.200359238

32584	0.253468584717	2	8	10.7655585435

32587	0.988819821753	2	173	145.283121832

32586	0.984648725066	2	129	106.596497016

9942	0.99999978171	18	196	134.064047459

9943	0.817588263612	18	411	393.553993359

9940	0.00942013673762	18	129	158.27493486

9941	0.895547348172	18	23	18.0755218723

9946	0.000348011356625	18	239	296.060350385

9947	7.13564365401e-05	18	152	204.59263111

9944	0.0437273260333	18	153	175.832250898

9945	0.996672382788	18	233	194.60795555

9948	1.0	18	131	40.8374684297

9949	0.997984268566	18	254	211.494530408

35588	0.878919548689	1	159	145.342696149

35589	0.998751395489	1	170	134.15845876

32057	0.994659817078	2	51	35.4301083453

32056	0.511948028003	2	27	27.5102826325

32055	0.999994276392	2	176	124.586552898

32054	0.68264846944	2	114	109.655336617

32053	0.1915775645	2	4	6.80457279447

32052	0.180595323943	2	0	1.71149653012

32051	0.999999810056	2	29	9.86510176794

32050	0.00203530420279	2	10	22.9513498405

32059	0.692475503854	2	70	66.5250631524

32058	0.948869414814	2	23	16.5905031843

27925	2.76917246796e-11	4	161	259.905363245

27924	5.4601917314e-05	4	167	222.867833209

25714	0.222982030504	6	0	1.50066409147

25715	0.083964414827	6	14	20.5898032897

25716	0.0686011306302	6	109	125.972355371

25717	0.116179051912	6	182	199.284731348

25710	0.711018338519	6	86	81.5917303885

25711	0.0368419225663	6	21	31.0799791556

25712	0.00111085423843	6	40	63.3945613525

25713	0.00453737971667	6	21	36.162828703

25718	5.69994153923e-13	6	157	264.556975189

25719	0.895099725252	6	360	337.372709299

21875	0.944958564694	10	183	162.858183517

21874	0.56407466858	10	626	622.637467096

21877	0.998203306035	10	112	84.5256608615

21876	0.0103790512161	10	223	260.049498878

21871	0.00037945913828	10	21	41.3048134739

21870	0.000184743288407	10	188	241.886146428

21873	0.455457501668	10	102	103.804393257

21872	0.0376574530508	10	13	21.3222519371

21879	0.791961261593	10	2	1.56656686848

21878	0.99835934463	10	124	94.6621600182

26067	0.999999999998	5	453	321.279214461

26066	3.03584457729e-06	5	468	573.534013646

26065	0.419739232959	5	6	7.20426866533

26064	0.999744571604	5	101	70.5411192593

26063	0.387992062001	5	52	54.758099671

26062	0.889453373649	5	42	35.1703895988

26061	0.998629867797	6	147	114.200182305

26060	0.999295396328	6	953	858.440531992

26069	0.0580059221073	5	3	7.52956338817

26068	0.992065944554	5	12	5.91733178853

25331	0.999999744379	6	92	52.3501000334

33064	0.999997604083	1	24	8.33810618756

37386	0.99971634725	1	79	52.7375022444

36778	0.885542398972	1	53	45.3330726362

36779	0.999999999982	1	187	110.980484358

36776	0.998030677635	1	274	229.620085511

36777	0.737882067729	1	0	0.303971266976

36774	0.306649466472	1	38	41.8931018164

36775	1.0	1	35	5.96504439473

35529	4.04741341542e-05	1	88	131.118490061

36773	0.00260062560246	1	0	5.95200324657

36770	2.06949740511e-30	1	3	79.7323703633

36771	0.999888014658	1	378	311.326280757

14668	0.999999998222	17	78	37.2334568427

14669	0.96122228818	17	123	105.067112418

18569	0.000593102117038	13	68	99.1336764939

18568	0.000222683766815	13	52	82.4023186527

33728	0.0343298543909	1	18	27.662511201

33729	0.115507929474	1	10	15.0614461972

14660	0.99758322922	17	55	37.2108778815

14661	0.983972267798	17	13	7.2075298602

18561	0.995434550903	13	61	43.4021375641

14663	0.927546543988	17	14	9.7789492125

14664	0.102910454757	17	2	5.28076685698

18566	2.70928886483e-15	13	108	211.646534078

18565	0.445698289294	13	18	19.2629913028

18564	0.0749035336394	13	10	16.0741214845

38608	0.997375571464	1	122	94.2984376965

38609	0.593223659039	1	55	53.9267343902

38600	2.68199171689e-08	1	241	336.34025991

38601	6.86864806574e-33	1	59	203.483742475

38602	0.999997797512	1	144	96.2445882577

38603	0.996679733114	1	50	33.7291283019

38604	0.308610535064	1	15	17.7267090385

38605	0.999999999974	1	171	99.3922469455

38606	8.53182935606e-35	1	142	342.677618492

38607	0.0963260072543	1	61	72.4659973129

33573	0.168534732773	1	42	49.2442716091

27828	0.546258287873	4	32	32.0081078026

27829	0.999999945473	4	29	9.2920594928

27824	0.000341230813005	4	40	66.3145757654

27825	0.0221836312454	4	54	70.9016558069

27826	0.995972947036	4	10	4.19406055983

27827	0.999999995989	4	59	25.4564004732

27820	0.0197987872639	4	49	65.6061506463

27821	0.419143168392	4	129	132.004176456

27822	0.555647413069	4	0	0.587621335045

27823	0.123987936598	4	41	49.5706027972

797	0.701276063628	21	323	314.259816882

796	0.773008666839	21	46	41.73995266

795	0.0310977081106	21	192	219.720560705

794	0.0891411832393	21	0	2.41753383761

793	0.094680810215	21	24	31.7644888756

792	0.682457322232	21	11	10.1251445299

791	2.15082897382e-07	21	17	48.1199116046

790	0.943754150236	21	11	7.06297928989

23508	0.999991553259	8	158	110.467013908

799	0.132727494125	21	116	129.108902882

798	1.0	21	113	52.6654078719

37387	7.01275908694e-33	1	59	203.454579632

23503	0.999999887349	8	71	36.2931590843

15139	0.087818237463	16	62	74.0029661605

15138	0.0628158739303	16	57	70.0862043538

23501	0.999999999238	8	304	211.017049655

15133	0.646701177176	16	70	67.5508270558

15132	1.54648402027e-05	16	11	32.1446879271

15131	0.0970447909437	16	7	11.8332708871

15130	0.99999999829	16	41	14.176482948

15137	0.99991858879	16	52	29.8339711247

15136	2.00412205113e-06	16	13	38.3824804792

15135	0.0214365775803	16	119	143.200101627

15134	0.51694060967	16	6	6.56099933423

31764	0.999999991459	2	20	4.36556114164

31765	0.368402886859	2	17	19.116072952

31766	1.79638920664e-27	2	75	211.800013427

31767	1.0	2	82	29.5319525981

31760	1.00241381692e-15	2	9	58.522762475

31761	0.531355409612	2	550	548.822590602

31762	0.149716536296	2	48	56.2648465997

31763	0.971706977149	2	27	18.821299275

31768	0.999793571187	2	10	2.87780633455

31769	0.859619967328	2	33	27.7952708047

33894	0.997824122784	1	92	67.8657200176

33895	0.998733322928	1	468	406.308633711

33896	7.16889227141e-06	1	34	66.8120751001

33897	0.275166941147	1	82	88.2149609638

33890	0.998215925767	1	59	39.9039703219

33891	0.897481520206	1	12	8.6849671097

33892	3.17349222202e-17	1	5	53.165363891

33893	0.99994924877	1	436	360.403340259

33898	0.0012071833134	1	0	6.71946547317

33899	0.0220135267757	1	10	18.6419303906

34046	0.585737525737	1	45	44.2198931187

34047	0.165829653532	1	4	7.07986573843

34044	0.764373042082	1	51	46.6627855328

34045	1.79931197513e-09	1	35	83.3279656276

34042	0.988987373311	1	34	22.8820531259

34043	0.446177512473	1	28	29.3973188574

34040	0.0017337935975	1	1	8.62143707824

34041	0.0213982115235	1	318	356.205116107

34048	0.999879406688	1	37	19.3981515877

34049	0.131192925754	1	6	9.983379451

31492	0.1776946511	1	129	140.474952434

31493	0.999887069682	1	74	47.1710348358

31490	0.269076116149	2	8	10.6037283864

31491	4.24939549552e-08	2	241	334.747069205

31496	0.999999996137	2	111	61.2307566256

31497	0.654156042237	2	550	541.413597043

31494	0.999999999847	2	54	20.3002100918

31495	0.999999999997	2	184	106.097849402

31498	0.000175453527271	2	28	52.2598160539

31499	0.999828558389	2	185	141.061651587

38975	0.999970227852	1	323	256.716128906

33213	0.0950965156113	1	3	6.76117537679

30672	0.0178363671388	2	30	43.8036280762

4761	0.768469633769	19	54	49.4220647993

4760	0.000436112069932	19	3	14.1044582077

4763	0.986667102025	19	12	6.33836611982

4762	0.993682799548	19	11	5.09881869713

4765	0.323790976468	19	2	3.48413808637

4764	0.470134143695	19	2	2.79714658897

4767	0.00112697825695	19	36	58.3799267254

4766	0.371974959656	19	115	119.214463097

4769	0.999544586385	19	140	104.914796723

4768	0.374462152947	19	100	103.911438193

19748	0.760772072635	13	1	0.93195276096

19749	0.000637871510742	13	21	40.2808544447

19740	0.538063967647	12	73	72.8501201553

19741	0.970485547911	12	170	147.179729084

19742	0.936483592195	12	51	41.4663603711

19743	0.213820007354	12	299	313.607605411

19744	1.0	12	67	9.37230723518

19745	4.18505539318e-05	12	87	129.812212153

19746	0.675890967938	12	83	79.5641611517

19747	0.996616188998	12	398	347.015718405

38972	0.00905618136362	1	31	46.8768021617

14977	0.993760100598	17	53	37.3922020581

10354	0.999979931317	20	24	9.47714836583

10355	0.018769194991	20	8	16.2883908741

10356	0.976672012232	20	10	5.43062945132

10357	2.07733725508e-07	20	12	40.012884184

10350	0.000468855481525	20	179	227.729065203

10351	0.99999792402	20	378	296.009878385

10352	0.999785365177	20	27	13.0406516437

10353	0.99999999929	20	52	20.0207904508

10358	0.881561118317	20	21	16.6243413207

10359	0.999616681647	20	47	28.0589167745

6259	0.923725022506	20	43	34.8887947647

6258	0.237179742559	20	54	60.1257086456

6253	0.583738277808	20	61	60.0219929733

6252	0.481140611768	20	1	1.73929705918

6251	0.00863591663566	21	141	171.919124843

6250	0.0515356569698	21	716	761.195170408

6257	1.91851107017e-07	20	12	40.1248680006

6256	0.392083519743	20	8	9.49788897983

6255	0.406198125801	20	13	14.5626006191

6254	0.442071560915	20	46	47.6690388574

12839	0.127017290909	19	30	37.4185705555

832	0.000236464053506	22	342	411.505529515

833	0.0905695462588	22	161	179.267985036

830	7.08456902672e-09	22	73	133.584162829

831	0.983906904944	22	307	271.61049447

836	0.198481890597	22	20	24.7557845934

837	0.999829941037	22	28	13.5172576559

834	0.359422379827	22	0	1.0232570366

835	2.40656436731e-05	22	63	101.807487636

838	0.27349560836	22	16	19.2447838609

839	0.0416249462935	22	6	12.1719396703

5249	0.853236543384	21	28	23.4099652984

5248	0.0242482085428	21	45	60.3191915367

1728	0.831089706463	22	55	48.822087786

1729	0.0947113954198	22	8	13.1127773061

1726	0.810569044906	22	11	8.9213773892

5244	0.901477777544	21	17	12.7930720825

5247	0.999999383908	21	164	110.016868253

5246	0.803823609812	21	11	8.99158946468

1722	0.987339638437	22	61	45.7376785989

1723	0.999999761637	22	33	12.2336157708

1720	0.790282705455	22	36	31.9965001007

1721	0.9036984378	22	105	92.8367655916

10228	8.49474438018e-05	19	152	203.94324766

14303	0.661167390712	18	150	145.623184754

14302	0.193479979406	18	10	13.7411253053

14301	0.0486856606942	18	6	11.8906634449

14300	0.00411722618281	18	1	7.65015255632

14307	0.994951811359	18	57	40.280822959

14306	0.730445185871	18	63	58.8935019982

14305	0.000586159510376	18	3	13.7352192668

14304	0.891824109376	18	24	19.0321944245

14309	0.143567600838	18	418	440.824154559

14308	0.987463073969	18	64	48.2913804755

17968	0.986565907067	15	17	9.93232773418

17969	0.0259292722206	15	4	10.1856977122

17966	0.999871390825	13	84	55.342995257

17967	0.414247820862	15	0	0.881290883131

17964	0.179599367186	13	86	95.4823948893

17965	0.998860442998	13	72	49.6718239904

17962	0.200134918548	13	65	72.7180261362

17963	0.784821474862	13	40	35.846730649

17960	0.916356720119	13	385	359.180421793

17961	0.796461345864	13	87	80.1342559863

12483	0.999780532995	17	70	45.0922056275

12480	0.0247460957784	17	137	162.013407282

35934	2.37355082142e-05	1	0	10.6485383942

31339	0.982791580606	2	47	34.5230665301

12468	0.144929584623	17	43	51.0349766151

12469	0.117197093597	17	4	7.71433794984

12464	0.348215636445	18	50	53.4935373644

12465	0.999830316435	18	159	118.571266132

12466	0.351168209523	18	346	353.830506967

12467	3.35813354387e-08	18	67	122.256301224

12460	2.23525691427e-11	18	295	423.832377692

12461	0.988963716217	18	100	79.417817343

12462	0.997596219555	18	140	109.826915728

12463	0.12901758439	18	128	141.923511616

7777	9.85391617658e-06	20	5	22.5567158777

7776	0.289132053426	20	11	13.6669420736

7775	0.999967300814	20	17	5.74084297864

7774	0.974714271059	20	27	18.6253362275

7773	0.205545058454	20	0	1.58209000653

7772	0.0796957209387	20	195	216.012286

7771	0.988986383815	20	260	225.426520839

7770	0.995972508801	20	285	243.19472263

7779	0.999994309506	20	60	32.5897542036

7778	1.39450336465e-07	20	12	40.572803267

33375	1.0	1	288	174.369509018

29092	0.00022878376173	3	10	26.4886164283

12485	0.16235095484	17	291	308.80932306

19263	5.80822738646e-05	13	152	205.352547913

19262	0.153901718365	13	59	67.8913280968

19261	0.000186794678082	13	194	248.609063643

19260	0.0394492962461	13	153	176.485357948

19267	0.99866240763	12	61	41.000674

19266	0.00291824243255	13	152	189.302218201

19265	0.998521491947	13	535	469.793325966

19264	0.0251329233168	13	361	400.182636145

19269	0.102352347313	12	10	15.3515592392

19268	0.872737074457	12	45	38.3981372725

33476	0.467320746915	1	626	628.721745271

33377	0.978159346701	1	38	27.4500857737

33376	0.0366855455453	1	2	6.71529448281

2550	0.755582342845	22	132	124.854942425

2551	8.12914601332e-05	22	47	78.6260585351

2552	0.999995473632	22	175	123.221119706

2553	0.814342672148	22	128	118.792687731

2554	0.0820450089244	22	138	155.700278191

2555	5.88657013493e-08	22	503	632.068282092

2556	0.118696467784	21	0	2.13118573532

2557	1.0	21	97	25.0022780674

2558	0.969603484128	21	9	4.95988553097

2559	0.00194695466291	21	1	8.49193089688

26569	1.10257955756e-17	5	30	104.07665797

11476	0.680116300571	11	126	121.473284546

11477	0.0629373131918	11	18	26.0727317287

11474	0.24593561823	11	10	13.0674448848

11475	0.000181640383919	11	10	26.8467868894

11472	0.998767290193	11	53	34.4419356547

11473	0.966114795734	11	43	32.6896917261

11470	0.998062651087	19	243	201.324080637

11471	0.400469433719	19	265	269.797101878

11478	0.999991382355	11	60	33.0557567722

11479	0.142057575229	11	204	220.373075496

33370	0.000309044901535	1	25	47.0979927048

26563	0.999999989502	5	244	167.164111988

17148	1.0	15	46	2.58007158406

17149	0.999998697939	15	44	20.1607921107

17144	6.94709335164e-07	15	298	390.009291293

17145	0.516162456558	15	28	28.4511387177

17146	0.999999999841	15	64	26.3380739784

17147	4.08530566595e-06	15	3	19.7163074685

17140	0.0832635408643	15	35	44.5724895784

17141	0.762729905912	15	150	142.060278997

17142	0.00237031452153	15	12	25.5101767939

17143	0.070563560448	15	38	48.5466809433

33373	0.23373060061	1	100	108.132194784

919	0.748080301195	22	24	21.498301809

918	0.999999449812	22	250	181.229501256

9548	0.0349709566232	20	74	91.4341108305

9549	0.96530293411	20	425	389.296074206

915	0.00517995695533	22	6	15.6050508593

914	1.0	22	46	9.84181172243

917	0.214355733297	22	11	14.577448888

916	1.0	22	73	14.4399686332

911	0.00310738057368	22	83	111.241481955

910	0.996525037092	22	116	89.8944659521

913	0.999995170066	22	29	11.6177005652

912	0.458138768902	22	20	21.1485752039

22944	0.719956043674	7	150	143.628263796

22945	0.000877209931048	7	3	13.2280443359

34856	0.000150867346098	1	194	249.523913003

27594	0.800003023076	4	198	187.040588748

27595	0.0736340084724	4	72	85.7258842419

27596	0.010070734941	4	48	66.7151286173

27597	0.0295755245634	4	114	136.072944375

27590	0.98167180837	4	19	11.8064110646

27591	0.955643205579	4	100	84.5443157223

27592	0.0231628714566	4	62	79.7819740015

27593	0.000991545941258	4	64	92.8111721884

27598	0.991488374072	4	34	22.4576082839

27599	0.999930718821	4	65	39.4363480698

24355	0.0206313946793	7	318	356.497096377

29259	0.99988273754	3	31	15.2233316139

29258	0.769237336092	3	26	23.0472583781

29255	3.13017636811e-10	3	370	502.783597286

22948	0.934191160133	7	44	35.3391809952

29257	0.0499466147097	3	57	71.0735930572

29256	0.444691212046	3	20	21.3055334862

29251	1.73546381878e-05	3	76	118.827960184

29250	0.00015709430381	3	52	83.2968774006

29253	1.0	3	310	197.232240629

22949	0.260636582629	7	96	103.108928792

34280	1.0	1	112	36.7678859335

34281	0.96723710282	1	260	232.05562034

34282	0.999764543854	1	18	7.34560511274

34283	0.996780459318	1	274	231.956765212

34284	0.995082132231	1	262	223.023095852

34285	0.172621360644	1	0	1.75665474991

34286	1.0	1	151	54.3935641238

34287	0.173003293448	1	10	14.0406375767

34288	0.317202429424	1	42	45.847095459

34289	0.936561281371	1	14	9.5807648615

38470	1.34792574759e-09	1	34	82.3266544959

37889	0.198465743079	1	165	176.808763999

37888	0.00373492570996	1	50	72.1538368102

37887	0.00222645381243	1	22	39.0097390689

37886	0.999999591622	1	86	48.4929487323

37885	6.69775743733e-30	1	51	179.91253552

37884	0.999849869112	1	274	219.034218384

37883	0.998229393374	1	144	112.371461367

37882	0.401471232545	1	0	0.912619398112

37881	0.714619261768	1	0	0.336005379141

37880	1.12576327169e-06	1	77	127.095997684

26647	0.0217994430437	5	33	46.7602139355

26646	0.212710671859	5	34	39.5703708123

26645	0.835355438022	5	31	26.4946268218

26644	0.0153042337352	5	28	41.8392043212

26643	0.442155475909	5	0	0.816093703306

26642	0.999999995809	5	453	341.779286867

26641	1.45624201288e-07	5	468	588.633132546

26640	0.394957244084	5	74	76.9919366897

26649	0.999999972205	5	143	88.0062688963

26648	0.571876071137	5	0	0.558832969928

1447	1.72312767828e-05	20	58	96.3313108392

1446	0.999999975443	20	205	137.03926546

1445	0.986909910389	20	82	64.0698691597

1444	0.0190979637079	20	5	12.1004594399

1443	0.817344398089	20	51	45.4334668325

1442	0.0455466748941	20	1	4.85658418744

1441	0.999778851432	20	81	53.8996191079

1440	0.999867645863	20	52	30.4437028694

23037	0.0125619895271	7	74	95.7172782647

23036	0.387527045678	7	79	82.2439896707

23035	0.274371310348	7	114	121.206827237

23034	0.968501020921	7	16	10.1939004447

23033	0.204735078733	7	20	24.6422110587

23032	0.0723954718927	7	26	34.9138271364

1449	0.999999999367	20	249	165.611622064

1448	0.100644698938	20	42	51.5615098012

22348	0.994629934871	9	18	9.71258597015

22349	0.704965902865	9	124	118.749267885
